text,label
"정치인 자식만 취업청탁이 문제가아니야..이렇게 쉽게 방송인도 되는데	1",1
"금방 끝날줄 알았는데 이리 길게도 가니 진짜 정신적 교감이 있는 사랑인가? 어쨌든 보기 드물긴하다.그리고 김민희 에쁘다	1",1
"확실히 어제는 노잼이더라~ 3얼 위주로 가즈아~	1",1
"볼매녀 넘유쾌 잼나고 이뻐요!!!	1",1
"아무리 방탄이 대단하다고 하지만 내년엔 워너원도 없고 과연 시상식장이 꽉 채워질까?ㅋㅋ	1",1
"신성일은 탈코리안 마인드지....이분은 시대를 잘못탄게 아니라 지대를 잘못탄분...	1",1
"테크관련 유튜버들의 분위기는? 호의적이지만은 않던데...	1",1
"솔까 노래는진짜좋았다 정준영도그렇고 얘네도그렇고 하지말라는짓만안했으면 . .아티스트로서는 안타깝다	1",1
"방탄소년단 지민 멋있어요	1",1
"그래도 김용진	1",1
"그러고보면 홍상수 김민희는 진짜 예쁜사랑 하는거였구나	1",1
"핀란드 유학갔다왔지만 저렇게 아무도 안살아요	1",1
"최민수씨 홧팅	1",1
"오랜만에 기사다운 기사를 보네요!	1",1
"언니 아프면 안되요ㅠㅠ 요새 너무 열일했어ㅜㅜ	1",1
"맨탈갑이네. 뻔뻔하네	1",1
"진즉 공개 했어봐 . 억울하게 죽는 사람이 생기니	1",1
"생각이 없어도 너무 없다. 일반인을 가수석에 앉히는건 아니지...궁색한 변명을 하지말고 사실을 인정하고 사과하고 부끄러운줄알아야한다.	1",1
"이쁜 엄마들과 아들들 ㅠㅠㅠ	1",1
"무례한 사람은 웃는 얼굴에도 침을 뱉는다.	1",1
"낸시랭 언니는 너무나 착한분입니다	1",1
"유재석씨는 기부안합니꽈~~~~?	1",1
"이성은 없고 군중심리에 의해 살아가는 한국 대중들 수준에 딱 맞는 사이트	1",1
"ㅋㅋ 첫 열애 기사 떴을 때 베뎃 전부 다 단톡방 내용이었는데 글쓴 애들 쫄리겠네ㅋㅋ 제발 선처 해주지 않았으면 좋겠다	1",1
"강남 유이 더 잘어울렸는데 아쉽	1",1
"드라마에서봐요하트시그널 팬이였는데힘내세요	1",1
"피해자 할머님들께 힘이 못되어드려 죄송합니다... ㅜㅜ진심으로 할머님들의 남은 여생이 편안하시길 바랍니다.	1",1
"어머니 진짜 고우시더라. 수수하게 해두 이쁘신데 꾸미시니 부잣집 어머니 같으심. 주름살두 그 연배에 많은 거 아니고 피부도 완전백옥.. 외모만 보면 고생 1도 안하고 관리만 하셨을 것 같이 고우심.	1",1
"두 사람 사이에 이승환 공이 큰데...이승환 언급은 없었나 보네요	1",1
"아이즈원 민주 뭔 일 있는줄 ㅋㅋ	1",1
"아이를 키우시면 진정 이 나라가 어떤 방향으로 가야하는지 깊이...깊이...생각해 주세요! 지금의 이 정권...무조건 편드는 건 정말 아니지 않나요?	1",1
"얼씨구씨구 들어간다 절씨구씨구 들어간다 작년에 왔던 각설이 죽지도않구 또왔네~~	1",1
"그 여자도 인생이 바뀌고 치욕스러운 고통은 오래도록 잊혀지지 않을겁니다.아무리 10년 전 일이라지만 내 욕구 잠시 채우고자 했던 행동들 충분히 반성하시고 다시 돌아오세요..	1",1
"처음에 너무 재밌으나 어느시점부터 영화 이해가안되서 후반갈수록 무슨 내용인지 몰라서 재미없었음...	1",1
"이렇게 강연 아무리 하고 다녀도 안 바뀔거라는 심정이 표정에서 전해지네요... 제가 어떻게 뭔가를 도울 수 없을까요.	1",1
"양현석 재평가	1",1
"솔직히 부러우니까 악플다는거겠지. 자기는 가진게 없으니까.	1",1
"육아휴직자체는 문제가 안되는데 육아휴직자가 했던 업무가 다른 직원한테 전가되는건 문제가 맞죠. 전가받은만큼 돈을 더 주는것도 아닌 상황에.	1",1
"이럴때 쓰라고 있는 국민청원이 아니잖아...	1",1
"둘이넘 설레설레	1",1
"쇼하고있네 코로나대국민사과하고 총선답좀내놓아라!!가짜대통령!!	1",1
"군대도 통면 보고 체계로 전환하자! ㅎㅎ당나라 국방부!	1",1
"정준 4차원인듯	1",1
"10살 차이가 넘을텐데 부부라고? 무슨 내용인지 긍금하네..	1",1
"이사람은 미국에서 살고있어서 다행이다 자신의 역량대로 꿈을 이룰수있고 학교도 마칠수있었던것은 미국이 기회의 땅 이었기때문이다	1",1
"난 영상 보고 어 민호 닮았네!하고 생각했는데......	1",1
"우리 가인이는 인기가 많아라~	1",1
"장윤정 좋아요~ 난 저 특유의 콧소리가 좋음. 계속 흥하길~~	1",1
"음악퀄은 아직도 3사중에선 오이지야 음악 뮤비 무대 돈을 안아껴	1",1
"안녕하삼에 방가로 대답하는 유재석 개웃김ㅋㅋ	1",1
"얼굴은 여신 성격 반전매력 ㅠㅠㅠ 너무 좋음 ㅠㅠ	1",1
"지지율이 떨어지니까 내렸습니다 그러다 확진자 퍼지면 다음 희생양 찾아서 책임돌리기 할 준비되었습니다 개천절집회 꼭 해주십시오 대충 이런말	1",1
"가볍게 볼만함 배우분들연기들이 자연스럽고 훌륭함!앵자도 !앵자너무 귀여워~	1",1
"별론데...	1",1
"나라가 국민을 이렇게 선택하게 만들고 있어.. 문재여	1",1
"저 값은 이해하겠는데...저걸 양쪽에서 각각 받으니 그건 쫌 과한듯...	1",1
"ㅜㅜ 승리를 믿어요 아닐꺼라고...	1",1
"군필자로써 바라본 군대는 불필요한 부조리는 없애되 군기는 유지시켜야한다 후임이 선임을 무시하는 순간 군대 ㄹㅇ 거꾸로 돌아감	1",1
"다솜씨 다음엔..산에백숙먹으러 '아빠'랑 가지말구 '오빠'랑가요~난 다솜이좋드라~ㅋㅋㅋ ㅋㅋ그리고 개예쁨	1",1
"이미 연우 나이 되면 귀엽지도 않고 자연스럽지도 않아서 재미없음.	1",1
"뒤로갈수록 감독도 정신줄 살작 놓은게 느껴짐	1",1
"개인 최고커리어 올림픽 종합4등의 현 학원강사와 비벼지던 피겨의 전설..	1",1
"그놈의 선배 타령을 언제까지 하려는지? 선배 핑계 대지 말고 본인 인생 과 이제까지 키워주고 계시는 부모님 생각을 하시길... 선배 핑계는 당신들도 똑같은 인간이 돠겠다는 거요	1",1
"진짜 푸른거탑은 국보급 방송보존용임.... 너무 잼있어서 아직까지도 계속 봄. 그리고 오타 난듯... 정재욱tv가 아니고 정진욱tv임	1",1
"정말 재미있는 개그우먼인데~그늘에 계신것 같아 안타까워요 조금씩 나오세요힘내세요^^	1",1
"자 이렇게만 키우자	1",1
"음....대충 퍼즐이 맞춰지는데..온유리는 하재웅 혼외자식..송미나가 이상윤 불륜녀... 아니면 마지막 반전은 이청아가 불륜녀!?..	1",1
"엌ㅋㅋ 완전 닮았다 그리고 뭐가 아깝냐느니 그런소리좀 하지마라 진짜	1",1
"Edm 천재 박명.수	1",1
"기안이 잘못했으면.. 그런류의 수많은 영화와 드라마는 왜 그냥둠? 전체적으로 잔인해지고 있는 미디어에 걱정 많지만!! 어느 한 사람만 잡는건 안됨!!	1",1
"미쳤나봐 진짜 도깨비 후유증이 왜 3년 동안 이어지는데 아니 이게 솔직히 말이 되니? 오늘도 비가 와서 깨비씨 슬픈가 했다 이 정도면 병이긴 한데 나도 어케할 수가 없어 깨비씨 사랑해	1",1
"그냥 무난하게 볼 수 있는 영화	1",1
"그만 욕했으면. . . 스스로 벌 받고 있잖아요.	1",1
"네...그모든 소리를 제가 다 듣고 버티고 있습니다..ㅜ ㅜ 먹고살기 위해서...제맘이 무너져 버릴것 같아요 ㅠ	1",1
"세상 남자 많은데... 참불쌍해	1",1
"유재석은 꼭 따라 다니는 멤버가 정해져있음 ㅉㅉ	1",1
"그래 반성하면 됐다	1",1
"갑자기 생각난다 쇼미때 일리네어 조만간 일없네요 ㄷㄷㄷ 그의 예언이 적중했다 ㅇㄷ박자	1",1
"한번 봐줘야겠지?	1",1
"추강추강 !!요어밌재 말정 도래그 ...만지겠르모 는지뭔 이용내 !!독감 란놀 한단대 말정	1",1
"능력있네요 부럽다	1",1
"진짜 대한민국 원탑~~~!!!!!	1",1
"헐..저할머니 드라마에서 마니 봤는데 결국 돌아가셨구나ㅜㅜㅜ삼가고 인의 명 복을빕니 다	1",1
"조국 덮으로 정국 이 건드리면 클난다.. 방탄은 건드리지말. 네이버 실검내려	1",1
"ㅉㅉㅉ 서로 원하는거 충전 얼마나 갈지	1",1
"이거 어묵논란은 해결된건가요? 폐지된줄알았는데	1",1
"속도를 중요하게 여기는 교육 풍토에 휩쓸리지 않고 아이의 눈을 보고 안아주고 부모가 모범을 보이고 함께 행복한 추억을 쌓으며 이웃을 돌보는 삶을 살아야겠다 다짐합니다. 고맙습니다. 영재는 특별한 방법이 있는 것이 아니라 아이의 속도에 발맞춰가는 것임을 기억하겠습니다.	1",1
"강다니엘 너무 좋아요~명절때 못들었지만 꼭 다시듣고 싶네요	1",1
"오빠 애들이 저랑 오빠 닮앗대요	1",1
"아니 부모가 한 짓을 왜 마닷한테 물어? 힘내라 마닷 . 돈 많이 벌어서 사기친돈 갚으면된다	1",1
"좋은 기사 감사합니다	1",1
"동윤아 사랑해 앞으로의 연기 더 기대할께ㅋ35세 아이둘줌마가	1",1
"착한 영화에요. 추석 특성 영화같은 느낌. 큰 스트레스 없이 잘 봤습니다.	1",1
"기안 나래 시언 뭐 이쪽분들 팬들 같으신데 저번부터 계속 말 막한다고 댓글들 다시던데 그게 한쪽만 그런걸로 보이나요? 서로서로 그러면서 예능하는거자나요~ 제발 무슨 심각하게 궁예질좀 하지마세요!!!	1",1
"다들 심심한가봐요 사실일수도 거짓일수도있는거아니예요 그여자 한만디에 모든게사실이 되나요? 오달수씨 불쌍...	1",1
"배를~보니~딸이네요~하하소원성취 하시겠구만 ㅎ대단하세요~저는 둘도힘들던데ㅋ더운데 고생하세요~^^	1",1
"솔직히 여자 멋지긴하다.마인드가.	1",1
"생각을 해봐. 니 옆에 누군가가 너보고 어떤 사람 죽이라면 네~ 하고 죽이겠어? 둘 다 책임이 있는거야. 특히 직접 죽인 사람이 더 큰 처벌을 받겠지. 안그래?	1",1
"난시청률 상관 없다 잘나오건 못나오건 뭔 상관우리 혜교님 보는것만으로 그저 행복 언제 또 볼지 모르는데 열심히 봐야지 얼굴도 이쁘고 연기도 잘하고 역시 믿보배	1",1
"설리가 불편한거는 같은 여자들 밖에 없었다니깐. 젠더 이슈로 몰아가지마라	1",1
"53살 아빠면 어때 아빠가 곽부성인데.... 축하해요	1",1
"용두사미. 실망했어요.	1",1
"나이는 어린편이지만 작품을 선택하는 안목이 남다른 배우^^ 응원합니다	1",1
"서현숙이 너무 아까운거 아니가... 요즘 3대치어중 한명인데 열애설이라니..	1",1
"인딕님! 잘생겻소요.. 다시 살 빼자그요..	1",1
"아 깡패끼면 노잼인데 .. 성은이랑 기명이 결판이 났어야해 ;;	1",1
"그간 고생했네요 앞으로도 파이팅 셀트	1",1
"잘하는데 인정하는게 왜그리 힘들어하지?직접들어보면 아무소리도 못함....손승연~화이팅~!!!	1",1
"퇴사시기가 묘해서 ...	1",1
"저번주 면접 보는거 보니까 잘해서 너무 부럽더라 ㅠㅠ	1",1
"이 변호사 뭔가 멋진 사람같다..좀 관종끼가 있지만 요새 안그런 사람은 없는거같고..	1",1
"새겨들어라. 지금도 본인이 악플러인지도 모르는 악플러들아...ㅠ	1",1
"여러분 절대 보지마세요.. 드럽게 재미없는 3류영화입니다 !!!	1",1
"불쌍해 보이는 이윤 뭘까?~	1",1
"존잘 존예	1",1
"환경오염을 얼마나시키는거냐ㅋㅋ실제로는 재활용도안되는 수많은 용기들....비닐들.... 보는나까지 자연에죄짓는기분..	1",1
"정선희씨랑 김영철씨랑 입담프로 하나했으면 좋겠어여~ㅋㅋㅋ진솔하면서 위트있어서 재미있게 봤네요^^	1",1
"당연히 되지 앞으로는 전화로 연장하자 ㅋㅋ	1",1
"어쩌면 도찐개찐이지만 이다해가 승리아닌 승리네 ㅎㅎ	1",1
"의문을 가질수도 있지 네티즌들이 판을 키웠네	1",1
"돌아가셨대요 친구부모님이 지인이라 이미 장례식장 가계시구요 오보아니래요~	1",1
"너무그러지 말아요 개리가 범죄를 저지른 것도 아니고 뭐 마약한 애들도 다 나오는데요 뭘 그리고 런닝맨멤버들한테는 미안해하겠지만 우리가 왈가왈부 할 수 는 없는듯 .....	1",1
"지달 180 절대 안넘으	1",1
"90년대 만들어진 삼성 가로본능폰이랑 뭐가 다른거지? 그냥 돌아가는 햄버거폰인가?	1",1
"넌 이제 점점 손과 혀가 마비가될거야	1",1
"야 다들 오바 좀 하지마라	1",1
"당연히 사과하는게 맞지. 공개적으로 팔로우사실 공개해서 전국구로 망신준게 분명 무슨 의도가 있다고밖에볼수없음.. 게다가 장성규 유부남이잖아? 이게 대놓고 작정하고 욕먹이려고 한게 아님 뭐임?	1",1
"에구 절대 말 썩어서 득이 없는 인간을 대하는 임블리 힘내세요.	1",1
"왠만하면 댓글안다는데 심판이 너무 핸섬쪽으로 콜 불러주더만. 정당한 경기를 기대했는데 난 이제 안볼란다.	1",1
"코로나만 아니면 같이 들어갔을건데 안타깝다 ㅜ	1",1
"그때실제로봤을때도 재미있으시고 했는데이런멋진일을	1",1
"고양이가 도망간건게 왜 얘 잘못임?? 도망간애 다시 데려와서 키우고 있다는데 왜??	1",1
"상상 할 수 없을 만큼 어마어마하게 대단하신분 엄청난 삶의 무게를 온몸으로 지탱하고 계신분.. 정말 경의를 표합니다.	1",1
"검찰이 발부? 법원에서 실질심사받고 판사가 발부하는거지.... 경찰이신청한거 검사가 판단해서 법원에 신청했겠지.. 검사가 발부하는게 어딧ㅇ니	1",1
"기안 84님 힘내세요. 모든 여자들의 의견이 아닌 아주 일부분의 의견일뿐입니다. 자기가 싫다고 한사람의 인생을 끌어 내릴려는 오만이 너무 싫네요. 당신을 응원하는 여자들도 있다는거 아시고 좋은 작품 기대할께요.	1",1
"그래도 애들 입장에서 좋겠어요^^사진은 자연스럽게 찍으신 사진이 예뻐요ㅎ	1",1
"아무리 그래도 sbs 너무하다 해시태그에 한지민막말이라니 삭제 해줬으면 좋겠다	1",1
"효리 언니는 진짜 좋은 사람 같다	1",1
"어쩐지 그 많은 빚을 2년만에 갚더니..사달이 났네..	1",1
"선미에게 안될것 같은데. 그래도 응원.	1",1
"김남주 닮고 싶습니다.존경합니다	1",1
"세계 적으로 잘팔려서가 아니라 내수로 1위 된건데 뭘 믿고 중국꺼를 사겠냐	1",1
"부성이란걸 못느껴봐서 저러나 안타깝다	1",1
"여기도 댓글수준이 참ㅋㅋ 애한테 못하는소리가 없고 엄마가 멀입히든 멀하든 먼상관이이야 어이가없네	1",1
"오빠 진짜 왤케 귀여워?	1",1
"이건 앞광고냐 뒷광고냐?	1",1
"기자들이 어떤 질문할지도 예상 했을것이고 내편이 아닌걸 알텐데 누구라도 묵묵히 들어갈듯.그냥 냅둬요.지켜보다보면 밝혀지겠죠.	1",1
"나만 어려운게 아니어서 그나마 위안이 된다.	1",1
"휴가도 공정전화도 공정.콜센터장은 합참의장정도는 돼야 우리 장병들이 맘놓고 전화로 휴가연장 편하게 할텐데좋은 제도입니다	1",1
"하니 너무 예쁘다 ...	1",1
"살아있는게신기ㄷㄷ 쌈디나이가 거의마흔인데 어릴때실종됐는데 ㄷ	1",1
"오히려 이런 관심이 더 독일것 같네요 전부터 계속 글 올리면 사람들이 관심 주니까 자꾸 이러는 것 같은데 기사님도 그만해요 진짜 언론인이라면	1",1
"너무기괴해다 ㅎㄷㄷ ~ 중국판 드라마 기기괴괴랑너무 똑같아 완전 소름	1",1
"당신들에게 그럴 권한은 1도 없으니 당장 폐쇄하고 고인에게 사죄하세요.	1",1
"마을끌어닷도 너무 어려서라 몰랐겠지만..열심히 활동해서 배로 갚아주세요! 이자까지요! 부모가 빚이 있으면 상속포기 안하면 자식에게 되물림됩니다..	1",1
"아니 불쾌하면 안보면 되져. 그걸 문제삼아 기안 84를 방송계에서까지 퇴출시키려 하는 처사는 너무한것 같습니다. 절대 동의할수 없어요.	1",1
"친한 사이였나보지	1",1
"볼만은 했지만 그렇게~~ 재밌었던건 아니었음평점 왤케 높죠? 하지만 이희준 나문희 조합은 굳이었어요~!^^	1",1
"그러지 맙시다 아직 신인인데 본인도 오죽 힘들면 하차하겠어요	1",1
"십년이 흐른 지금에도 남잔 의리!!	1",1
"의료 4대 정책 철회를 위해 의료 파업과 국시 거부와 동맹 휴학을 한 거잖아요... 본질을 흐리지 마세요	1",1
"타투한 이후로 이미지에 흠집나고 계속 말이 나오는거 보니 적이 많아졌나봐..	1",1
"진우. 설아의 행동들 이해불가	1",1
"ㄹㅇ 의미없는 숨기기 야구팬 다알고 있음 백인천인거	1",1
"이따가 가로세로 연구소에서 양준일씨 이야기한다는뎨 함 봐봐야겠다	1",1
"커브 ㄹㅇ 지린다.....	1",1
"아따 남보라 겁나게 이뻐버리네	1",1
"오늘것도 못맞추는데 ㅎㅎ	1",1
"핀란드식 사우나는 옥상에 있을래나? 사실 그것만 탐이남! 그외 우리 온돌방식이 👍	1",1
"한효주 나오는 영화 표절 아님??	1",1
"해투도 그만하자	1",1
"SBS뉴스는 연예가중계냐? 연예인 아니면 기사 쓸거 없어?	1",1
"오늘 또 누가 구속 되었습니까?	1",1
"데리고 잇는 애들이 그렇게 사고를 쳐놧으니..책임을 질때도..됫지..	1",1
"차량추격전 이전까지는 쉬운데 그이후로는 사고회로를 총동원해야함. 시간의 흐름을 다루는 장르 특유의 곱씹는맛이 있음	1",1
"제2의 이상민이 계셨네요.열씸히 사신 김범룡님 수고하셨어요.	1",1
"어깨좀 지켜주자	1",1
"쯔양만 불쌍하지......... 진짜 유튜브하는 인간들치고 그렇게 인성좋고 기부도 많이 하는 착한애는 처음받는데... 이나라는 착하고 선한사람이 먼저당하고...가장 피해받고...	1",1
"역시 최진혁 연기 대박임 ㄷㄷ	1",1
"추미애 덕분에 우리 아들도 편하게 군생활 하겠구나!미애씨 고마워 ~~	1",1
"엠블랙도 참 불쌍하다 한창 잘나갈수 있는되 팀이 공중분해되고 회사 없어지고	1",1
"유진이랑 트와이스 나연이랑 쫌 닮았다	1",1
"조이얘기는 어케 한마디도 없는건지 .. 우도환한테 모든 책임을 다 떠넘기는것처럼 보이는 이느낌은 .. ㅉㅉ	1",1
"나혼자산다 잼없어 안봄	1",1
"좀비로 등장 했을때 연기 잘하는 이쁜 신인배우인줄~ 이세영씨 덕분에 더 잼있게 봤네요~앞으로도 좋은연기 부탁해요^^	1",1
"아이와 부모들에게 감사하지 못하는 인간들이 얼마나 멍청합니까 그아이들이 당신의 노후를 책임지는데 말입니다 아이들이 없으면 니 노후도 무너진다	1",1
"남편이 장동건이야 다 가져서 좋겠다	1",1
"베드보이 표절 논란은 해결했나??	1",1
"타이거마스크가 죽었다는게 말이되냐말이가	1",1
"나만 보기불편함?	1",1
"육두문자 나오더라	1",1
"며느리도 남편도 시댁도 다 똑.같.이 처음부터 끝까지 비호감가족.하차했다니..담주부터는 이나리 다시봐야지	1",1
"첨에 예매할때 평점 9.4라 겁나 기대했는데낚임	1",1
"아니 무슨 임상 내용 발표도 없이 백신 개발 성공 이러면 끝인가?	1",1
"이쁜지 모르겠다	1",1
"한채아가 아깝다 좋다는 남자 많은데	1",1
"골프 같이 친게 남편의 사건과 공모했다는 증거야 뭐야? 왜 박한별이 비난받지?	1",1
"오달수는 억울한것 맞음.. 너무 까지 마세요.	1",1
"요즘 유명한 운동선수들 은퇴 후에 후학양성을 할 생각은 않고 어떻게든 연예계로 진출할 생각만 가지고 있어서 씁쓸했는데 참 바람직한 행보인 것 같다.	1",1
"둘이 넘 이뻤는데 늘 응원합니다~힘내세요!!!	1",1
"여자가 얼마나 싫으면 얼굴도 안볼려할까	1",1
"공개하고 싶어서 하나?기자들이 캐고 다니면서 단독 타이틀 걸고기사내니까 하지..기자가 일으키고 기자가 부추기고 기자가 걱정하네	1",1
"아니라고 카이스트랑 재계약의논중이란다야	1",1
"조민기 안테 피해당했다는데 실체는 없구만..피해자가 직접나서서 고소한것도 아니고 온통 찌라시만 가득.. 저렇게 외도 했다고 하는데 아내가 저럴정도로 애정했을까? 라는 의문투성이.	1",1
"철제의자 보기만 멋있지 불편하겠네	1",1
"그냥 보통인듯	1",1
"구미호때 연기 정말 잘하셨었음	1",1
"그렇죠ㅡjyp는 멋진스승이죠 어디서나 열심히하길!jyp영원하라	1",1
"대박이다.엄마왜저럼ㅜㅜ 아가씨들보다 이쁘다	1",1
"친구가 힘들어하는데 손이라도 잡아주지. 걸그룹들은 의리있던데	1",1
"연장해줘요ㅜㅜ 넘재밋음ㅜㅜ	1",1
"방탄 이미지 소모가 심해. 너무 자주 울어. 방송국의 BTS가 되지마라. 이제 창작으로 승부 봐야.	1",1
"무슨 오해가 있었겠지...	1",1
"위기는 무슨~~	1",1
"둘이 껴서 재밌는건 사실인데 다른 예능이랑 ㅇ이제 별반차이가없다ㅏ..	1",1
"정두홍 인성 드럽기로 유명하지	1",1
"조승우 기센거 원래 맞는데 서열 진짜 ㅅㅌㅊ ㅋㅋ	1",1
"다른 멤버들은 뭔 죄냐 ㅋㅋ	1",1
"연예인 귀싸대기 때릴 외모에 아나운서의 부티가 묻어나네.... 대박 존예네... 개부럽	1",1
"그래도웃긴다.... 모자이크처리하면될걸. 생명의은인인데 너무한다.	1",1
"돈 스파이크 빼고는 다 비호감 출연진들이라 시청할 생각 없음	1",1
"왜 분위기가 한서희 우쭈주잘했다임? 욕먹어야지너도	1",1
"드아악~~ 희대의 실수닷~~검색어 보고 들왔는뎅~	1",1
"넘 잘어울려욤~^^	1",1
"예능인데 웃긴 애가 단 한명도 없는 이상한 프로그램... 걍 사람이좋다 같음	1",1
"아이는 국가의 미래.. 벼슬 그 이상..	1",1
"티아라에서 얘가 젤 좋았는데.. 맏언니로써 왕따사건을 방조한거 보고.. 암튼 잘살아라.. 티아라에서 니가 젤 좋았었다..	1",1
"논란이고 나발이고 이상민 미우새 지겹다 이제그만하차해라	1",1
"이태임과 구분잘안됨	1",1
"19에서15로 바뀌고 망트리 탄거...	1",1
"그래도 최민식 고기 두 점씩 싸주네 ㅋㅋ 저정도면 나도 끝까지 같이 간다	1",1
"돈도 능력이고 미모도 능력임다. 둘다 부럽네요.	1",1
"고맙고 김사합니다. 응원합니다! 회이팅!	1",1
"여자가 너무아까움	1",1
"마지막에 너클주는데 안받네 디테일보소	1",1
"제보자를 협박하네무섭다 절대 권력ㅠ	1",1
"이민가길잘했네 우리나라 였으면 아버지만 살아있겠지 앞으로는 가족과함께 행복한 미래가 펄처지길 기원합니다 참 장한아들이네	1",1
"국방부에 다들 전화.한통씩 넣어 줍시다.	1",1
"좋아보인다 부러워요~~~	1",1
"조현재가 드라마 하면 대부분 잘되던데연기도 잘하고 인품도 좋구 얼굴은 조각이구	1",1
"딸도 딸나름 아들도 아들나름	1",1
"저거 소송걸 정도면 정우성이랑 윤종신 구분 못할 듯.	1",1
"부러우면 지는거지~~ 참하고 이쁘구만~ㅋ장예원보다 이쁘구만~~ ㅋㅋ	1",1
"다 좋은데. 남양유업 사회 공헌팀 ㅜㅜ. 하신 행동은 정말 훌륭하세요. 저 여자분의 생명의 은인임. 강간하고 살해당할수도 있었음..근데 남양 유업 ㅜㅜ	1",1
"마지막 건물 폭파장면 어떻게 찍었냐	1",1
"2016년 사진이래요 ㅋ	1",1
"이미 떠난 사랑 억지로 붙이면 뭐하나 구질구질하게. 그것도 법원이 무슨 권리로? 참 한국 사법부는 후진적이다	1",1
"진짜 실제 udt 훈련의 100분의 1도 안된다는 고작 5일간의 가짜사나이 이것도 힘들어보이는데 그 100배인 4년간의 실제 udt훈련은 진짜 상상이 안된다 얼마나 힘들지 ㄷ ㄷ	1",1
"김정현씨 마음 이해가 갑니다 하필 아이돌하고만 계속 찍어서 괜히 배우 이미지만 망가짐 그런면에서 박서준은 머리 잘쓴거지 아이돌이랑은 안찍잖아 첫드라마부터 송지효랑 찍었으니	1",1
"사우나라도 만들지 이건 아니지않냐 ?	1",1
"유진 바다가 변제 해주고 우리 다시 시작하자하면 그림이 좋은데	1",1
"스피카때부터 남다른 외모로 초반에 회사에서 밀어 주었음 수지정도는 되 있었을듯 대기 만성도 있으니 늦지않았으니 지금부터 꼭 꽃길 걷길....	1",1
"안타깝다 재능있는 아티스트 중 하나였는데 타인의 이기심때문에 이렇게 됐네 그래도 남아있는 팬들 많은 것 같으니까 얼른 좋은 모습으로 복귀할 수 있길!!	1",1
"원수연 작가 말이 맞지. 불편하면 안보면 그만인 것을 청와대 청원을 한다는게 우스울 뿐. 청원한 사람들 중에 박원순 오거돈 성추행 송영길 '엉덩이 발언'에 문제삼은 이가 있겠냐? 선택적 분노 그만해라.	1",1
"남궁민 연기 짱이네요 몰입도 최고	1",1
"이 와중에..혹시 박보검하고 이번에는 사귀는중인건가..하는 생각이 자꾸 밀려옴;;	1",1
"정말 항상 존경하고 응원합니다ㅜㅜ 내조의여왕때부터 정말 최고였습니다ㅜㅜㅜ 사랑해요 언니 ㅠㅠ	1",1
"왜 로또를 사지 않을까요 ㅋ 번호 기억 해서 과거로 간 후 로또 사면 1등 되고 .. 좋을텐데...	1",1
"몬일이 일어났음 좋겠다라는 식으로 이상하네 요상하네 라고 댓글다는것들 뭐냐..?	1",1
"너무 이쁘다 이영애	1",1
"이게뭐가 나쁜예죠? 누구나 만나고 헤어질수있는데 비유가 좋지 않네요	1",1
"이효리씨 방송에서 술 맥주 소주 등등암만 가벼운 음주라도 삼가해주세요좀 보기안좋네요 ~ 가끔 가볍게마시는거라도방송이니까 안봤으면하네요	1",1
"애기가 뭐 다똑같이 이쁘기는 ㅋㅋ	1",1
"아들낳고 딸 낳으신 부모들은 딸바보가 될수밖에 없다~~^^;	1",1
"우하하 키ㅣ득 어쩌면 조아 일본에서 활동할 팀은 이제부터느 ㄴ아이즈원이당 여러분 아이즈원에게 모든걸 겁시당 내 사랑 아이즈원 알라뷰 그러쿠 말구 역시 아지원 천재박사 진심므로 사랑하는 일본시장은 아이즈원 거다	1",1
"쵸비 선수도 저 말 듣고 얼마나 감동받았을지.... 롤드컵에서 LCK를 빛내주세요 쵸비!	1",1
"오늘 기안 휴지로봇이 살렸네 ㅋㅋ	1",1
"닐씨가 요상한 게 아니라 예측모델 변수 설정과 계산식이 잘못된 것 같다. 누구한테 맡겨 개발했냐. 모델 개발 후 검증도 제대로 안하고 엉터리 모델 개발비 다 날린 것 같다. 국조해라~~ 모델 개발과정 그리고 개발모델 검증 제대로 피드백했는지... 아마 개판이었을 것 같다~~	1",1
"이제 뭘 볼까.남궁민의 재발견.어쩌나 심심해서.	1",1
"아유 이뻐라	1",1
"왜? 난지금 얼굴이 제일 이쁘구만.	1",1
"소율이한테 많은걸 보고 배웠구나ㅎ	1",1
"이수근 안보고 싶다	1",1
"그사람의 자식도있다 고만했음 좋겠다 당한사람들도 실명과 이름을 공개하던가 대놓고 한가족 모두 죽어라 고사지내는 꼴같다	1",1
"솔약국집 아들들 정말재밌게봤던 드라마ㅋㅋ다시보고싶다	1",1
"요즘 애들은 키가 커서 48보다는 한 52-23이 이쁜듯	1",1
"와..남주혁 머리 저렇게 하니까 진짜 그레이랑 형제라고 해도 믿겠네	1",1
"정신들 차리고 일본 불매 운동 지속합시다	1",1
"김혜준 귀여워 댕댕이같아 축하해!	1",1
"서인구 싫은데 뭔가 자꾸 잼나 ㅜ ㅜ 군더더기 없고 진도 빠르고 억지도 없고 연출자들 박수 ~	1",1
"강현석이 잘못했지만 친구도 잘한거 하나없다	1",1
"자본주의를 알려면 지금 당장 봐야할 다큐이다. 우리가 왜 이렇게 사는지 근본적인 이유를 알 수 있기 때문이다.	1",1
"코로나가 위험한건가? 노약자만 주의하면 될텐데 너무 오바하는거 같다.	1",1
